#f1/f2, m1/m2, meanDTcross, stdDTcross, Opt1_cross, Opt2_cross, Undec_cross, meanDTmddm, stdDTmddm, Opt1_mddm, Opt2_mdd, Undec_mddm
0.1627906976744186,0.25,1.5717975,0.594819062552,0.0695,0.9305,0.0,1.110449,0.856627147047,0.111,0.889,0.0
0.1627906976744186,0.2903225806451613,1.6191875,0.635702011197,0.09,0.91,0.0,1.181527,0.938180886825,0.1465,0.8535,0.0
0.1627906976744186,0.3333333333333333,1.6423015,0.612025466983,0.117,0.883,0.0,1.1997065,0.959781858177,0.1675,0.8325,0.0
0.1627906976744186,0.37931034482758624,1.6573955,0.623065892375,0.138,0.862,0.0,1.242135,1.01341632435,0.205,0.795,0.0
0.1627906976744186,0.42857142857142866,1.6895705,0.636809865219,0.1845,0.8155,0.0,1.332867,1.05733322605,0.2475,0.7525,0.0
0.1627906976744186,0.48148148148148145,1.729859,0.670416888307,0.2215,0.7785,0.0,1.342717,1.10479816101,0.266,0.734,0.0
0.1627906976744186,0.5384615384615384,1.730955,0.649253193289,0.2685,0.7315,0.0,1.3524,1.12600015162,0.3055,0.6945,0.0
0.1627906976744186,0.6,1.760738,0.683599953078,0.3095,0.6905,0.0,1.3855815,1.17258987143,0.342,0.658,0.0
0.1627906976744186,0.6666666666666667,1.7690415,0.673273274054,0.3465,0.6535,0.0,1.4008165,1.21701584254,0.3725,0.6275,0.0
0.1627906976744186,0.7391304347826089,1.757551,0.703453001414,0.4065,0.5935,0.0,1.4279885,1.23244748661,0.428,0.572,0.0
0.1627906976744186,0.8181818181818181,1.762764,0.670536196118,0.4725,0.5275,0.0,1.3935135,1.20125659334,0.474,0.526,0.0
0.1627906976744186,0.904761904761905,1.7638745,0.667473147999,0.52,0.48,0.0,1.4077255,1.2623733044,0.517,0.483,0.0
0.1627906976744186,1.0,1.751115,0.692588502832,0.5495,0.4505,0.0,1.3794685,1.19164238962,0.5595,0.4405,0.0
